x,y
0.696116135138184,-0.039223227027636795
0.695865309388583,-0.04045714495753051
0.6956067201892997,-0.04168945930070357
0.6953403777899501,-0.04292012121231226
0.6950662927474615,-0.04414908191301023
0.6947844759256535,-0.045376292690881004
0.6944949384948084,-0.04660170490336937
0.6941976919312269,-0.047825269979209294
0.693892748016775,-0.04904693942034907
0.6935801188384154,-0.05026666480387351
0.6932598167877293,-0.05148439778392388
0.6929318545604252,-0.05270009009361322
0.6925962451558354,-0.0539136935469401
0.6922530018764008,-0.055125160040698444
0.6919021383271441,-0.05633444155638411
0.6915436684151297,-0.057541490162098086
0.6911776063489132,-0.05874625801444699
0.6908039666379778,-0.05994869736043839
0.6904227640921596,-0.061148760539374285
0.69003401382106,-0.06234639998474006
0.6896377312334473,-0.06354156822608964
0.6892339320366458,-0.0647342178909278
0.6888226322359132,-0.06592430170658675
0.6884038481338062,-0.06711177250210067
0.6879775963295341,-0.06829658321007513
0.6875438937183016,-0.06947868686855273
0.6871027574906381,-0.07065803662287437
0.6866542051317172,-0.07183458572753702
0.6861982544206628,-0.0730082875480456
0.6857349234298455,-0.0741790955627621
0.6852642305241655,-0.07534696336474933
0.6847861943603244,-0.07651184466361019
0.6843008338860865,-0.07767369328732313
0.6838081683395274,-0.07883246318407128
0.6833082172482714,-0.07998810842406841
0.6828010004287177,-0.08114058320137932
0.6822865379852545,-0.08228984183573541
0.681764850309463,-0.08343583877434513
0.6812359580793079,-0.08457852859370016
0.680699882258319,-0.08571786600137495
0.6801566440947595,-0.08685380583782254
0.6796062651207841,-0.08798630307816441
0.6790487671515858,-0.08911531283397495
0.6784841722845303,-0.09024079035506127
0.6779125028982811,-0.09136269103123613
0.6773337816519123,-0.09248097039408662
0.6767480314840097,-0.09359558411873668
0.6761552756117629,-0.09470648802560394
0.6755555375300438,-0.09581363808215076
0.6749488410104761,-0.09691699040463007
0.6743352101004927,-0.09801650125982389
0.6737146691223829,-0.09911212706677741
0.6730872426723279,-0.10020382439852622
0.6724529556194262,-0.10129154998381756
0.671811833104708,-0.1023752607088254
0.671163900540138,-0.10345491361885983
0.670509183607609,-0.10453046592006883
0.6698477082579236,-0.10560187498113496
0.6691795007097655,-0.10666909833496514
0.6685045874486604,-0.1077320936803736
0.6678229952259258,-0.10879081888375919
0.6671347510576117,-0.10984523198077462
0.6664398822234285,-0.11089529117799024
0.6657384162656669,-0.11194095485455054
0.6650303809881052,-0.11298218156382388
0.6643158044549079,-0.114018930035045
0.6635947149895128,-0.11505115917495164
0.6628671411735093,-0.11607882806941237
0.6621331118455043,-0.11710189598504879
0.6613926560999801,-0.11812032237085009
0.6606458032861408,-0.11913406685978022
0.6598925830067487,-0.12014308927037785
0.6591330251169516,-0.12114734960834952
0.6583671597230989,-0.12214680806815413
0.6575950171815488,-0.12314142503458114
0.6568166280974642,-0.12413116108432076
0.656032023323601,-0.12511597698752638
0.6552412339590835,-0.12609583370937
0.6544442913481732,-0.12707069241158872
0.6536412270790256,-0.12804051445402462
0.6528320729824385,-0.12900526139615623
0.6520168611305902,-0.1299648949986221
0.6511956238357679,-0.13091937722473695
0.6503683936490879,-0.13186867024199847
0.6495352033592046,-0.13281273642358754
0.6486960859910109,-0.1337515383498594
0.6478510748043296,-0.13468503880982682
0.6470002032925946,-0.13561320080263523
0.6461435051815242,-0.13653598753902882
0.6452810144277827,-0.13745336244280956
0.6444127652176367,-0.13836528915228613
0.6435387919655979,-0.13927173152171554
0.6426591293130605,-0.14017265362273587
0.6417738121269275,-0.1410680197457902
0.6408828754982288,-0.14195779440154238
0.6399863547407302,-0.14284194232228314
0.639084285389534,-0.14372042846332833
0.6381767031996701,-0.14459321800440805
0.6372636441446795,-0.1454602763510464
0.6363451444151872,-0.1463215691359335
0.6354212404174688,-0.14717706222028665
0.6344919687720072,-0.14802672169520423
0.633557366312041,-0.14887051388300945
0.6326174700821043,-0.14970840533858532
0.6316723173365593,-0.15054036285070008
0.6307219455381179,-0.15136635344332416
0.629766392356359,-0.15218634437693648
0.6288056956662336,-0.1530003031498226
0.6278398935465647,-0.15380819749936286
0.6268690242785373,-0.15460999540331125
0.6258931263441815,-0.15540566508106438
0.6249122384248468,-0.1561951749949218
0.6239263993996691,-0.15697849385133525
0.62293564834403,-0.1577555906021495
0.6219400245280073,-0.15852643444583292
0.6209395674148194,-0.15929099482869824
0.6199343166592595,-0.16004924144611396
0.6189243121061258,-0.16080114424370495
0.6179095937886407,-0.16154667341854412
0.6168902019268648,-0.16228579942033364
0.6158661769261027,-0.16301849295257598
0.6148375593753005,-0.16374472497373568
0.6138043900454383,-0.16446446669838977
0.6127667098879133,-0.1651776895983692
0.6117245600329172,-0.1658843654038894
0.6106779817878053,-0.16658446610467087
0.6096270166354599,-0.16727796395104944
0.6085717062326457,-0.167964831455076
0.6075120924083581,-0.1686450413916065
0.6064482171621666,-0.16931856679938034
0.6053801226625488,-0.16998538098208968
0.6043078512452197,-0.17064545750943716
0.6032314454114536,-0.17129877021818368
0.6021509478263986,-0.17194529321318572
0.6010664013173869,-0.1725850008684211
0.5999778488722365,-0.1732178678280051
0.5988853336375471,-0.17384386900719562
0.5977888989169908,-0.17446297959338697
0.5966885881695942,-0.17507517504709402
0.5955844450080174,-0.17568043110292422
0.5944765131968244,-0.17627872377053982
0.5933648366507487,-0.17687002933560855
0.5922494594329526,-0.1774543243607437
0.591130425753281,-0.17803158568643304
0.5900077799665085,-0.17860179043195673
0.5888815665705815,-0.17916491599629455
0.587751830204855,-0.1797209400590212
0.5866186156483225,-0.18026984058119147
0.5854819678178413,-0.18081159580621353
0.584341931766353,-0.18134618426071134
0.5831985526810958,-0.181873584755376
0.5820518758818156,-0.18239377638580526
0.5809019468189685,-0.18290673853333234
0.5797488110719193,-0.18341245086584312
0.5785925143471357,-0.18391089333858202
0.5774331024763748,-0.18440204619494663
0.5762706214148692,-0.18488588996727062
0.575105117239503,-0.18536240547759544
0.573936636146987,-0.18583157383843052
0.572765224452027,-0.18629337645350177
0.5715909285854877,-0.18674779501848904
0.5704137950925536,-0.187194811521751
0.5692338706308825,-0.1876344082450397
0.5680512019687574,-0.1880665677642026
0.5668658359832319,-0.18849127294987303
0.5656778196582729,-0.18890850696814948
0.564487200082898,-0.18931825328126256
