Type,X,Y
symmetry,-1.92679,-0.189082
symmetry,-2.02669,-0.253073
symmetry,-2.00133,-0.236829
symmetry,-2.70143,-0.68528
symmetry,-1.25113,0.243719
symmetry,-3.76005,-1.36339
symmetry,-3.27362,-1.05181
symmetry,-3.72512,-1.34102
symmetry,-2.82561,-0.765484
symmetry,-1.92669,-0.189432
symmetry,-2.02652,-0.253408
symmetry,-2.00117,-0.237165
symmetry,-2.70121,-0.685761
symmetry,-1.25115,0.243468
symmetry,-3.75969,-1.36406
symmetry,-3.27219,-1.05166
symmetry,-3.7194,-1.33824
symmetry,-2.82537,-0.765979
symmetry,-1.92658,-0.189782
symmetry,-2.02635,-0.253742
symmetry,-2.00107,-0.237535
symmetry,-2.70099,-0.686241
symmetry,-1.25116,0.243217
symmetry,-3.75934,-1.36474
symmetry,-3.27075,-1.05151
symmetry,-3.71372,-1.33548
symmetry,-2.82512,-0.766475
symmetry,-1.92647,-0.190132
symmetry,-2.02618,-0.254077
symmetry,-2.00096,-0.237905
symmetry,-2.70077,-0.686722
symmetry,-1.25111,0.24301
symmetry,-3.759,-1.36541
symmetry,-3.26914,-1.05124
symmetry,-3.70806,-1.33275
symmetry,-2.82487,-0.76697
symmetry,-1.92637,-0.190482
symmetry,-2.02601,-0.254411
symmetry,-2.00085,-0.238274
symmetry,-2.70051,-0.68718
symmetry,-1.25112,0.242759
symmetry,-3.75864,-1.36608
symmetry,-3.2677,-1.05109
symmetry,-3.70335,-1.3306
symmetry,-2.82463,-0.767466
symmetry,-1.92626,-0.190832
symmetry,-2.02583,-0.254745
symmetry,-2.00075,-0.238644
symmetry,-2.70029,-0.68766
symmetry,-1.25113,0.242509
symmetry,-3.7583,-1.36676
symmetry,-3.26626,-1.05094
symmetry,-3.69776,-1.3279
symmetry,-2.82438,-0.767961
symmetry,-1.92615,-0.191183
symmetry,-2.02566,-0.25508
symmetry,-2.00059,-0.23898
symmetry,-2.70007,-0.68814
symmetry,-1.25115,0.242258
symmetry,-3.75795,-1.36743
symmetry,-3.26483,-1.05079
symmetry,-3.6922,-1.32521
symmetry,-2.82413,-0.768456
symmetry,-1.92605,-0.191533
symmetry,-2.02579,-0.25561
symmetry,-2.00048,-0.23935
symmetry,-2.69985,-0.68862
symmetry,-1.25116,0.242007
symmetry,-3.7576,-1.3681
symmetry,-3.26339,-1.05063
symmetry,-3.68667,-1.32254
symmetry,-2.82389,-0.768951
symmetry,-1.92594,-0.191883
symmetry,-2.02562,-0.255944
symmetry,-2.00037,-0.239719
symmetry,-2.69963,-0.6891
symmetry,-1.25111,0.241801
symmetry,-3.75725,-1.36878
symmetry,-3.26196,-1.05048
symmetry,-3.68117,-1.31989
symmetry,-2.82364,-0.769446
symmetry,-1.92583,-0.192233
symmetry,-2.02545,-0.256278
symmetry,-2.00027,-0.240088
symmetry,-2.69938,-0.689558
symmetry,-1.25112,0.24155
symmetry,-3.75691,-1.36946
symmetry,-3.26052,-1.05032
symmetry,-3.67658,-1.31782
symmetry,-2.82339,-0.769941
symmetry,-1.92572,-0.192583
symmetry,-2.02528,-0.256613
symmetry,-2.00011,-0.240424
symmetry,-2.69916,-0.690038
symmetry,-1.25113,0.241299
symmetry,-3.75655,-1.37013
symmetry,-3.25908,-1.05017
symmetry,-3.67114,-1.3152
symmetry,-2.82314,-0.770436
symmetry,-1.92562,-0.192933
symmetry,-2.0251,-0.256947
symmetry,-2,-0.240794
symmetry,-2.69894,-0.690517
symmetry,-1.25115,0.241048
symmetry,-3.7562,-1.37081
symmetry,-3.25747,-1.0499
symmetry,-3.66574,-1.3126
symmetry,-2.8229,-0.770931
symmetry,-1.92551,-0.193282
symmetry,-2.02493,-0.257281
symmetry,-1.99989,-0.241163
symmetry,-2.69872,-0.690997
symmetry,-1.25109,0.240842
symmetry,-3.75586,-1.37148
symmetry,-3.25604,-1.04974
symmetry,-3.66036,-1.31001
symmetry,-2.82265,-0.771426
symmetry,-1.9254,-0.193632
symmetry,-2.02476,-0.257615
symmetry,-1.99979,-0.241532
symmetry,-2.69846,-0.691454
symmetry,-1.25111,0.240591
symmetry,-3.75552,-1.37216
symmetry,-3.2546,-1.04959
symmetry,-3.65502,-1.30744
symmetry,-2.8224,-0.771921
symmetry,-1.9253,-0.193982
symmetry,-2.02459,-0.257949
symmetry,-1.99968,-0.241902
symmetry,-2.69824,-0.691934
symmetry,-1.25112,0.24034
symmetry,-3.75516,-1.37283
symmetry,-3.25316,-1.04943
symmetry,-3.65054,-1.30543
symmetry,-2.82215,-0.772415
symmetry,-1.92519,-0.194332
symmetry,-2.02442,-0.258283
symmetry,-1.99952,-0.242238
symmetry,-2.69802,-0.692414
symmetry,-1.25113,0.240089
symmetry,-3.75482,-1.37351
symmetry,-3.25173,-1.04927
symmetry,-3.64526,-1.3029
symmetry,-2.8219,-0.77291
symmetry,-1.92508,-0.194682
symmetry,-2.02424,-0.258617
symmetry,-1.99941,-0.242607
symmetry,-2.6978,-0.692894
symmetry,-1.25115,0.239838
symmetry,-3.75447,-1.37418
symmetry,-3.25029,-1.04911
symmetry,-3.64,-1.30038
symmetry,-2.82166,-0.773405
symmetry,-1.92497,-0.195031
symmetry,-2.02437,-0.259147
symmetry,-1.9993,-0.242976
symmetry,-2.69758,-0.693373
symmetry,-1.25109,0.239632
symmetry,-3.75412,-1.37485
symmetry,-3.24868,-1.04884
symmetry,-3.63477,-1.29787
symmetry,-2.82141,-0.773899
symmetry,-1.92487,-0.195381
symmetry,-2.0242,-0.259481
symmetry,-1.9992,-0.243345
symmetry,-2.69732,-0.69383
symmetry,-1.2511,0.239381
symmetry,-3.75377,-1.37553
symmetry,-3.24725,-1.04868
symmetry,-3.62957,-1.29539
symmetry,-2.82116,-0.774394
symmetry,-1.92476,-0.195731
symmetry,-2.02403,-0.259814
symmetry,-1.99904,-0.243681
symmetry,-2.6971,-0.694309
symmetry,-1.25112,0.239131
symmetry,-3.75343,-1.37621
symmetry,-3.24581,-1.04852
symmetry,-3.6244,-1.29292
symmetry,-2.82091,-0.774888
symmetry,-1.92465,-0.19608
symmetry,-2.02386,-0.260148
symmetry,-1.99893,-0.24405
symmetry,-2.69688,-0.694789
symmetry,-1.25113,0.23888
symmetry,-3.75307,-1.37688
symmetry,-3.24438,-1.04836
symmetry,-3.61926,-1.29046
symmetry,-2.82066,-0.775382
symmetry,-1.92454,-0.19643
symmetry,-2.02368,-0.260482
symmetry,-1.99882,-0.244419
symmetry,-2.69666,-0.695268
symmetry,-1.25108,0.238674
symmetry,-3.75273,-1.37756
symmetry,-3.24294,-1.0482
symmetry,-3.61415,-1.28802
symmetry,-2.82041,-0.775876
symmetry,-1.92443,-0.19678
symmetry,-2.02351,-0.260815
symmetry,-1.99871,-0.244788
symmetry,-2.6964,-0.695725
symmetry,-1.25109,0.238423
symmetry,-3.75239,-1.37824
symmetry,-3.24133,-1.04793
symmetry,-3.60906,-1.2856
symmetry,-2.82017,-0.776371
symmetry,-1.92433,-0.197129
symmetry,-2.02334,-0.261149
symmetry,-1.99861,-0.245157
symmetry,-2.69618,-0.696204
symmetry,-1.2511,0.238172
symmetry,-3.75203,-1.37891
symmetry,-3.2399,-1.04777
symmetry,-3.60479,-1.2837
symmetry,-2.81992,-0.776865
symmetry,-1.92422,-0.197479
symmetry,-2.02317,-0.261483
symmetry,-1.99845,-0.245492
