x,y
-4.319580196941525,-1.4086291085446685
-4.319513281846957,-1.4087368418459105
-4.3194463667523895,-1.4088445751471526
-4.319379451657822,-1.4089523084483944
-4.319312536563254,-1.4090600417496364
-4.319245621468687,-1.4091677750508784
-4.31917870637412,-1.4092755083521205
-4.3191117912795525,-1.4093832416533625
-4.319044876184985,-1.4094909749546045
-4.318977961090417,-1.4095987082558463
-4.31891104599585,-1.4097064415570884
-4.318844130901282,-1.4098141748583304
-4.318777215806715,-1.4099219081595724
-4.318710300712147,-1.4100296414608144
-4.318643385617579,-1.4101373747620565
-4.318576470523012,-1.4102451080632983
-4.318509555428444,-1.4103528413645403
-4.318442640333878,-1.4104605746657823
-4.31837572523931,-1.4105683079670244
-4.318308810144742,-1.4106760412682664
-4.318241895050175,-1.4107837745695084
-4.318174979955607,-1.4108915078707502
-4.31810806486104,-1.4109992411719923
-4.318041149766472,-1.4111069744732343
-4.3179742346719046,-1.4112147077744763
-4.317907319577337,-1.4113224410757184
-4.317840404482769,-1.4114301743769602
-4.317773489388202,-1.4115379076782022
-4.317706574293635,-1.4116456409794442
-4.317639659199068,-1.4117533742806863
-4.3175727441045,-1.4118611075819283
-4.317505829009932,-1.4119688408831703
-4.317438913915365,-1.4120765741844121
-4.317371998820797,-1.4121843074856542
-4.31730508372623,-1.4122920407868962
-4.317238168631662,-1.4123997740881382
-4.3171712535370945,-1.4125075073893802
-4.317104338442527,-1.4126152406906223
-4.317037423347959,-1.412722973991864
-4.316970508253393,-1.4128307072931061
-4.316903593158825,-1.4129384405943481
-4.3168366780642575,-1.4130461738955902
-4.31676976296969,-1.4131539071968322
-4.316702847875122,-1.4132616404980742
-4.316635932780555,-1.413369373799316
-4.316569017685987,-1.413477107100558
-4.31650210259142,-1.4135848404018
-4.316435187496852,-1.4136925737030421
-4.3163682724022845,-1.4138003070042842
-4.316301357307717,-1.4139080403055262
-4.31623444221315,-1.414015773606768
-4.316167527118583,-1.41412350690801
-4.316100612024015,-1.414231240209252
-4.3160336969294475,-1.414338973510494
-4.31596678183488,-1.4144467068117361
-4.315899866740312,-1.414554440112978
-4.315832951645745,-1.41466217341422
-4.315766036551177,-1.414769906715462
-4.31569912145661,-1.414877640016704
-4.315632206362042,-1.414985373317946
-4.3155652912674745,-1.415093106619188
-4.315498376172908,-1.4152008399204299
-4.31543146107834,-1.415308573221672
-4.315364545983773,-1.415416306522914
-4.315297630889205,-1.415524039824156
-4.3152307157946375,-1.415631773125398
-4.31516380070007,-1.41573950642664
-4.315096885605502,-1.4158472397278818
-4.315029970510935,-1.4159549730291239
-4.314963055416367,-1.416062706330366
-4.3148961403218,-1.416170439631608
-4.314829225227232,-1.41627817293285
-4.314762310132665,-1.416385906234092
-4.314695395038098,-1.4164936395353338
-4.31462847994353,-1.4166013728365758
-4.314561564848963,-1.4167091061378179
-4.314494649754395,-1.41681683943906
-4.314427734659827,-1.416924572740302
-4.31436081956526,-1.417032306041544
-4.314293904470692,-1.4171400393427858
-4.314226989376125,-1.4172477726440278
-4.314160074281557,-1.4173555059452698
-4.3140931591869895,-1.4174632392465119
-4.314026244092423,-1.4175709725477539
-4.313959328997855,-1.4176787058489957
-4.313892413903288,-1.4177864391502377
-4.31382549880872,-1.4178941724514798
-4.3137585837141526,-1.4180019057527218
-4.313691668619585,-1.4181096390539638
-4.313624753525017,-1.4182173723552058
-4.31355783843045,-1.4183251056564476
-4.313490923335882,-1.4184328389576897
-4.313424008241315,-1.4185405722589317
-4.313357093146747,-1.4186483055601737
-4.31329017805218,-1.4187560388614158
-4.313223262957613,-1.4188637721626578
-4.313156347863045,-1.4189715054638996
-4.313089432768478,-1.4190792387651416
-4.31302251767391,-1.4191869720663837
-4.3129556025793425,-1.4192947053676257
-4.312888687484775,-1.4194024386688677
-4.312821772390207,-1.4195101719701098
-4.31275485729564,-1.4196179052713516
-4.312687942201072,-1.4197256385725936
-4.312621027106505,-1.4198333718738356
-4.312554112011938,-1.4199411051750777
-4.31248719691737,-1.4200488384763197
-4.312420281822803,-1.4201565717775615
-4.312353366728235,-1.4202643050788035
-4.312286451633668,-1.4203720383800456
-4.3122195365391,-1.4204797716812876
-4.3121526214445325,-1.4205875049825296
-4.312085706349965,-1.4206952382837716
-4.312018791255397,-1.4208029715850135
-4.31195187616083,-1.4209107048862555
-4.311884961066262,-1.4210184381874975
-4.3118180459716955,-1.4211261714887395
-4.311751130877128,-1.4212339047899816
-4.31168421578256,-1.4213416380912236
-4.311617300687993,-1.4214493713924654
-4.311550385593425,-1.4215571046937074
-4.311483470498858,-1.4216648379949495
-4.31141655540429,-1.4217725712961915
-4.3113496403097225,-1.4218803045974335
-4.311282725215155,-1.4219880378986756
-4.311215810120587,-1.4220957711999174
-4.31114889502602,-1.4222035045011594
-4.311081979931453,-1.4223112378024014
-4.3110150648368855,-1.4224189711036435
-4.310948149742318,-1.4225267044048855
-4.31088123464775,-1.4226344377061273
-4.310814319553183,-1.4227421710073693
-4.310747404458615,-1.4228499043086114
-4.310680489364048,-1.4229576376098534
-4.31061357426948,-1.4230653709110954
-4.310546659174912,-1.4231731042123374
-4.310479744080345,-1.4232808375135793
-4.310412828985777,-1.4233885708148213
-4.310345913891211,-1.4234963041160633
-4.310278998796643,-1.4236040374173053
-4.310212083702075,-1.4237117707185474
-4.310145168607508,-1.4238195040197894
-4.31007825351294,-1.4239272373210312
-4.310011338418373,-1.4240349706222732
-4.309944423323805,-1.4241427039235153
-4.3098775082292375,-1.4242504372247573
-4.30981059313467,-1.4243581705259993
-4.309743678040102,-1.4244659038272414
-4.309676762945535,-1.4245736371284832
-4.309609847850968,-1.4246813704297252
-4.3095429327564005,-1.4247891037309672
-4.309476017661833,-1.4248968370322093
-4.309409102567265,-1.4250045703334513
-4.309342187472698,-1.4251123036346933
-4.30927527237813,-1.4252200369359351
-4.309208357283563,-1.4253277702371772
-4.309141442188995,-1.4254355035384192
-4.3090745270944275,-1.4255432368396612
-4.30900761199986,-1.4256509701409033
-4.308940696905292,-1.425758703442145
-4.308873781810726,-1.425866436743387
-4.308806866716158,-1.4259741700446291
-4.3087399516215905,-1.4260819033458711
-4.308673036527023,-1.4261896366471132
-4.308606121432455,-1.4262973699483552
-4.308539206337888,-1.426405103249597
-4.30847229124332,-1.426512836550839
-4.308405376148753,-1.426620569852081
-4.308338461054185,-1.426728303153323
-4.3082715459596175,-1.4268360364545651
-4.30820463086505,-1.4269437697558072
-4.308137715770483,-1.427051503057049
-4.308070800675916,-1.427159236358291
-4.308003885581348,-1.427266969659533
-4.3079369704867805,-1.427374702960775
-4.307870055392213,-1.427482436262017
-4.307803140297645,-1.4275901695632591
-4.307736225203078,-1.427697902864501
-4.30766931010851,-1.427805636165743
-4.307602395013943,-1.427913369466985
-4.307535479919375,-1.428021102768227
-4.3074685648248074,-1.428128836069469
-4.307401649730241,-1.428236569370711
-4.307334734635673,-1.428344302671953
-4.307267819541106,-1.428452035973195
-4.307200904446538,-1.428559769274437
-4.3071339893519704,-1.428667502575679
-4.307067074257403,-1.428775235876921
-4.307000159162835,-1.4288829691781628
-4.306933244068268,-1.4289907024794049
-4.3068663289737,-1.4290984357806469
-4.306799413879133,-1.429206169081889
-4.306732498784565,-1.429313902383131
-4.306665583689998,-1.429421635684373
-4.306598668595431,-1.4295293689856148
-4.306531753500863,-1.4296371022868568
-4.306464838406296,-1.4297448355880988
-4.306397923311728,-1.4298525688893409
-4.30633100821716,-1.429960302190583
-4.306264093122593,-1.430068035491825
-4.306197178028025,-1.4301757687930667
-4.306130262933458,-1.4302835020943088
-4.30606334783889,-1.4303912353955508
-4.3059964327443225,-1.4304989686967928
-4.305929517649755,-1.4306067019980349
-4.305862602555188,-1.4307144352992769
-4.305795687460621,-1.4308221686005187
-4.305728772366053,-1.4309299019017607
-4.3056618572714855,-1.4310376352030028
-4.305594942176918,-1.4311453685042448
-4.30552802708235,-1.4312531018054868
-4.305461111987783,-1.4313608351067286
-4.305394196893215,-1.4314685684079707
-4.305327281798648,-1.4315763017092127
-4.30526036670408,-1.4316840350104547
-4.3051934516095125,-1.4317917683116967
-4.305126536514946,-1.4318995016129388
-4.305059621420378,-1.4320072349141806
-4.304992706325811,-1.4321149682154226
-4.304925791231243,-1.4322227015166646
-4.3048588761366755,-1.4323304348179067
-4.304791961042108,-1.4324381681191487
-4.30472504594754,-1.4325459014203907
-4.304658130852973,-1.4326536347216325
-4.304591215758405,-1.4327613680228746
-4.304524300663838,-1.4328691013241166
-4.30445738556927,-1.4329768346253586
-4.304390470474703,-1.4330845679266007
-4.304323555380136,-1.4331923012278427
-4.304256640285568,-1.4333000345290845
-4.304189725191001,-1.4334077678303265
-4.304122810096433,-1.4335155011315686
-4.3040558950018655,-1.4336232344328106
-4.303988979907298,-1.4337309677340526
-4.30392206481273,-1.4338387010352944
-4.303855149718163,-1.4339464343365365
-4.303788234623595,-1.4340541676377785
-4.303721319529028,-1.4341619009390205
-4.303654404434461,-1.4342696342402625
-4.303587489339893,-1.4343773675415046
-4.303520574245326,-1.4344851008427464
-4.303453659150758,-1.4345928341439884
-4.303386744056191,-1.4347005674452304
-4.303319828961623,-1.4348083007464725
-4.303252913867055,-1.4349160340477145
-4.303185998772488,-1.4350237673489565
-4.30311908367792,-1.4351315006501983
-4.303052168583353,-1.4352392339514404
-4.302985253488785,-1.4353469672526824
-4.3029183383942184,-1.4354547005539244
-4.302851423299651,-1.4355624338551665
-4.302784508205083,-1.4356701671564085
-4.302717593110516,-1.4357779004576503
-4.302650678015948,-1.4358856337588923
-4.302583762921381,-1.4359933670601344
-4.302516847826813,-1.4361011003613764
-4.302449932732245,-1.4362088336626184
-4.302383017637678,-1.4363165669638605
-4.30231610254311,-1.4364243002651023
-4.302249187448543,-1.4365320335663443
-4.302182272353976,-1.4366397668675863
-4.302115357259408,-1.4367475001688284
-4.302048442164841,-1.4368552334700704
-4.301981527070273,-1.4369629667713122
-4.301914611975706,-1.4370707000725542
-4.301847696881138,-1.4371784333737962
-4.3017807817865705,-1.4372861666750383
-4.301713866692003,-1.4373938999762803
-4.301646951597435,-1.4375016332775223
-4.301580036502868,-1.4376093665787641
-4.3015131214083,-1.4377170998800062
-4.3014462063137335,-1.4378248331812482
-4.301379291219166,-1.4379325664824902
-4.301312376124598,-1.4380402997837323
-4.301245461030031,-1.4381480330849743
-4.301178545935463,-1.438255766386216
-4.301111630840896,-1.4383634996874581
-4.301044715746328,-1.4384712329887002
-4.3009778006517605,-1.4385789662899422
-4.300910885557193,-1.4386866995911842
-4.300843970462625,-1.4387944328924263
-4.300777055368058,-1.438902166193668
-4.300710140273491,-1.43900989949491
-4.3006432251789235,-1.4391176327961521
-4.300576310084356,-1.4392253660973942
-4.300509394989788,-1.4393330993986362
-4.300442479895221,-1.4394408326998782
-4.300375564800653,-1.43954856600112
-4.300308649706086,-1.439656299302362
-4.300241734611518,-1.439764032603604
