x,y
-8.278276827708568,-1.7154005883213257
-8.277840400941544,-1.7157013408701665
-8.277403665692239,-1.7160020673407193
-8.276966623206919,-1.7163027677221927
-8.276529274731201,-1.7166034420039087
-8.276091621510039,-1.7169040901752972
-8.275653664787717,-1.7172047122259022
-8.275215405807849,-1.717505308145377
-8.274776845813365,-1.7178058779234846
-8.274337986046506,-1.7181064215501
-8.273898827748821,-1.7184069390152064
-8.273459372161163,-1.7187074303088987
-8.273019620523662,-1.719007895421379
-8.272579574075753,-1.7193083343429616
-8.272139234056123,-1.7196087470640657
-8.271698601702749,-1.7199091335752226
-8.271257678252875,-1.7202094938670724
-8.270816464942985,-1.7205098279303603
-8.270374963008818,-1.72081013575594
-8.269933173685363,-1.7211104173347749
-8.26949109820685,-1.721410672657936
-8.26904873780672,-1.7217109017165981
-8.268606093717654,-1.7220111045020468
-8.26816316717154,-1.722311281005672
-8.26771995939948,-1.7226114312189706
-8.267276471631767,-1.7229115551335457
-8.266832705097904,-1.7232116527411059
-8.26638866102657,-1.7235117240334656
-8.265944340645639,-1.7238117690025458
-8.26549974518214,-1.7241117876403707
-8.265054875862285,-1.7244117799390708
-8.26460973391144,-1.7247117458908794
-8.264164320554132,-1.7250116854881365
-8.263718637014021,-1.725311598723285
-8.26327268451392,-1.725611485588871
-8.262826464275769,-1.7259113460775455
-8.262379977520634,-1.7262111801820612
-8.261933225468702,-1.7265109878952754
-8.261486209339274,-1.7268107692101482
-8.26103893035075,-1.7271105241197409
-8.260591389720638,-1.7274102526172184
-8.260143588665528,-1.7277099546958463
-8.259695528401103,-1.7280096303489938
-8.259247210142124,-1.7283092795701311
-8.258798635102409,-1.7286089023528277
-8.258349804494857,-1.728908498690756
-8.257900719531417,-1.7292080685776892
-8.25745138142309,-1.7295076120075015
-8.25700179137992,-1.729807128974165
-8.256551950610985,-1.7301066194717534
-8.25610186032439,-1.7304060834944401
-8.255651521727282,-1.7307055210364992
-8.255200936025796,-1.7310049320923009
-8.254750104425097,-1.7313043166563176
-8.254299028129342,-1.7316036747231178
-8.253847708341688,-1.7319030062873706
-8.253396146264274,-1.7322023113438414
-8.252944343098232,-1.7325015898873952
-8.252492300043654,-1.7328008419129934
-8.252040018299617,-1.733100067415697
-8.251587499064136,-1.7333992663906603
-8.251134743534202,-1.7336984388331385
-8.250681752905743,-1.7339975847384805
-8.250228528373624,-1.7342967041021342
-8.249775071131655,-1.7345957969196415
-8.249321382372557,-1.734894863186642
-8.248867463287981,-1.7351939028988683
-8.248413315068488,-1.7354929160521522
-8.247958938903542,-1.7357919026424162
-8.247504335981512,-1.736090862665682
-8.247049507489656,-1.7363897961180625
-8.246594454614115,-1.7366887029957678
-8.246139178539904,-1.7369875832950987
-8.24568368045092,-1.7372864370124534
-8.245227961529922,-1.7375852641443221
-8.24477202295852,-1.7378840646872886
-8.244315865917171,-1.7381828386380274
-8.243859491585194,-1.73848158599331
-8.243402901140731,-1.7387803067499987
-8.242946095760749,-1.7390790009050456
-8.242489076621057,-1.7393776684555
-8.24203184489626,-1.7396763093984982
-8.241574401759786,-1.739974923731271
-8.241116748383856,-1.740273511451138
-8.240658885939498,-1.7405720725555134
-8.240200815596507,-1.7408706070418978
-8.239742538523487,-1.741169114907886
-8.239284055887802,-1.741467596151162
-8.238825368855585,-1.741766050769499
-8.238366478591727,-1.7420644787607598
-8.237907386259879,-1.7423628801228979
-8.23744809302244,-1.7426612548539553
-8.236988600040542,-1.7429596029520638
-8.23652890847406,-1.7432579244154423
-8.236069019481592,-1.7435562192424001
-8.235608934220442,-1.743854487431333
-8.235148653846656,-1.7441527289807266
-8.234688179514952,-1.7444509438891516
-8.234227512378778,-1.7447491321552693
-8.233766653590255,-1.7450472937778259
-8.233305604300197,-1.7453454287556556
-8.232844365658085,-1.7456435370876777
-8.232382938812092,-1.745941618772901
-8.231921324909035,-1.7462396738104164
-8.231459525094404,-1.7465377021994062
-8.230997540512332,-1.746835703939132
-8.230535372305598,-1.7471336790289465
-8.230073021615608,-1.7474316274682824
-8.22961048958242,-1.747729549256661
-8.229147777344698,-1.748027444393688
-8.228684886039726,-1.7483253128790512
-8.228221816803401,-1.7486231547125253
-8.227758570770217,-1.7489209698939654
-8.227295149073274,-1.7492187584233152
-8.22683155284424,-1.7495165203005958
-8.226367783213394,-1.749814255525917
-8.225903841309567,-1.750111964099467
-8.225439728260167,-1.7504096460215195
-8.224975445191157,-1.7507073012924288
-8.224510993227073,-1.7510049299126338
-8.22404637349097,-1.751302531882651
-8.223581587104466,-1.751600107203082
-8.2231166351877,-1.751897655874608
-8.222651518859355,-1.7521951778979934
-8.22218623923661,-1.7524926732740804
-8.22172079743517,-1.7527901420037937
-8.22125519456925,-1.7530875840881375
-8.22078943175156,-1.7533849995281965
-8.220323510093296,-1.7536823883251351
-8.219857430704147,-1.7539797504801962
-8.21939119469228,-1.7542770859947032
-8.218924803164333,-1.754574394870059
-8.21845825722541,-1.7548716771077444
-8.217991557979072,-1.7551689327093185
-8.21752470652732,-1.7554661616764171
-8.21705770397062,-1.755763364010758
-8.216590551407862,-1.7560605397141333
-8.216123249936366,-1.756357688788414
-8.215655800651883,-1.7566548112355482
-8.215188204648575,-1.75695190705756
-8.214720463019011,-1.7572489762565524
-8.214252576854168,-1.7575460188347016
-8.213784547243424,-1.7578430347942642
-8.213316375274527,-1.7581400241375669
-8.212848062033636,-1.7584369868670195
-8.212379608605255,-1.7587339229851007
-8.211911016072277,-1.7590308324943675
-8.211442285515947,-1.7593277153974511
-8.210973418015865,-1.7596245716970578
-8.21050441464999,-1.7599214013959676
-8.210035276494605,-1.7602182044970356
-8.209566004624335,-1.7605149810031897
-8.20909660011214,-1.7608117309174327
-8.20862706402928,-1.7611084542428386
-8.208157397445348,-1.7614051509825575
-8.207687601428235,-1.7617018211398094
-8.20721767704413,-1.7619984647178895
-8.206747625357515,-1.7622950817201626
-8.206277447431168,-1.76259167215007
