Type,X,Y
curve,0.0,0.0
curve,5.333333333333334e-06,0.0023676161523102
curve,1.06666666666e-05,0.0033485961192626
curve,1.6e-05,0.0041014402523532
curve,2.13333333333e-05,0.0047361925956088
curve,2.66666666666e-05,0.0052954777820417
curve,3.2e-05,0.005801156318008
curve,3.73333333333e-05,0.0062662143467228
curve,4.26666666666e-05,0.006699113058708
curve,4.8e-05,0.0071057296168443
curve,5.33333333333e-05,0.0074903431475578
curve,5.86666666666e-05,0.0078561840455814
curve,6.4e-05,0.0082057620062305
curve,6.93333333333e-05,0.0085410728583966
curve,7.46666666666e-05,0.0088637348124364
curve,8e-05,0.009175081505674
curve,8.53333333333e-05,0.0094762274948852
curve,9.06666666666e-05,0.0097681155567233
curve,9.6e-05,0.0100515516156657
curve,0.0001013333333333,0.0103272310390672
curve,0.0001066666666666,0.0105957587722647
curve,0.000112,0.0108576649906948
curve,0.0001173333333333,0.0111134174317522
curve,0.0001226666666666,0.0113634312286815
curve,0.000128,0.0116080768384361
curve,0.0001333333333333,0.0118476864964801
curve,0.0001386666666666,0.0120825595198597
curve,0.000144,0.012312966700179
curve,0.0001493333333333,0.0125391539703947
curve,0.0001546666666666,0.0127613454869702
curve,0.00016,0.0129797462374377
curve,0.0001653333333333,0.0131945442597424
curve,0.0001706666666666,0.0134059125417579
curve,0.000176,0.0136140106555634
curve,0.0001813333333333,0.0138189861703931
curve,0.0001866666666666,0.0140209758798256
curve,0.000192,0.0142201068722178
curve,0.0001973333333333,0.0144164974681834
curve,0.0002026666666666,0.0146102580447587
curve,0.000208,0.0148014917625592
curve,0.0002133333333333,0.0149902952095288
curve,0.0002186666666666,0.015176758972684
curve,0.000224,0.0153609681474601
curve,0.0002293333333333,0.0155430027927842
curve,0.0002346666666666,0.0157229383387824
curve,0.00024,0.0159008459530092
curve,0.0002453333333333,0.0160767928702434
curve,0.0002506666666666,0.0162508426901854
curve,0.000256,0.0164230556467924
curve,0.0002613333333333,0.0165934888524873
curve,0.0002666666666666,0.0167621965200467
curve,0.000272,0.0169292301646132
curve,0.0002773333333333,0.0170946387879652
curve,0.0002826666666666,0.0172584690469116
curve,0.000288,0.0174207654074534
curve,0.0002933333333333,0.0175815702861541
curve,0.0002986666666666,0.0177409241799928
curve,0.000304,0.0178988657858271
curve,0.0003093333333333,0.0180554321104638
curve,0.0003146666666666,0.0182106585722244
curve,0.00032,0.0183645790947949
curve,0.0003253333333333,0.0185172261940654
curve,0.0003306666666666,0.0186686310585879
curve,0.000336,0.0188188236242166
curve,0.0003413333333333,0.0189678326434378
curve,0.0003466666666666,0.0191156857498418
curve,0.000352,0.0192624095181494
curve,0.0003573333333333,0.0194080295201586
curve,0.0003626666666666,0.0195525703769488
curve,0.000368,0.0196960558076412
curve,0.0003733333333333,0.0198385086749907
curve,0.0003786666666666,0.019979951028057
curve,0.000384,0.0201204041421801
curve,0.0003893333333333,0.0202598885564654
curve,0.0003946666666666,0.0203984241089665
curve,0.0004,0.0205360299697341
curve,0.0004053333333333,0.0206727246718901
curve,0.0004106666666666,0.0208085261408654
curve,0.000416,0.0209434517219364
curve,0.0004213333333333,0.0210775182061766
curve,0.0004266666666666,0.0212107418549344
curve,0.000432,0.0213431384229389
curve,0.0004373333333333,0.021474723180125
curve,0.0004426666666666,0.0216055109322649
curve,0.000448,0.0217355160404842
curve,0.0004533333333333,0.021864752439735
curve,0.0004586666666666,0.0219932336562945
curve,0.000464,0.0221209728243502
curve,0.0004693333333333,0.0222479827017292
curve,0.0004746666666666,0.0223742756848262
curve,0.00048,0.0224998638227783
curve,0.0004853333333333,0.0226247588309326
curve,0.0004906666666666,0.0227489721036508
curve,0.000496,0.0228725147264874
curve,0.0005013333333333,0.0229953974877816
curve,0.0005066666666666,0.0231176308896955
curve,0.000512,0.0232392251587295
curve,0.0005173333333333,0.023360190255748
curve,0.0005226666666666,0.0234805358855395
curve,0.000528,0.0236002715059398
curve,0.0005333333333333,0.0237194063365409
curve,0.0005386666666666,0.0238379493670093
curve,0.000544,0.0239559093650348
curve,0.0005493333333333,0.0240732948839285
curve,0.0005546666666666,0.0241901142698909
curve,0.00056,0.0243063756689653
curve,0.0005653333333333,0.0244220870336943
curve,0.0005706666666666,0.0245372561294941
curve,0.000576,0.0246518905407618
curve,0.0005813333333333,0.0247659976767282
curve,0.0005866666666666,0.02487958477707
curve,0.000592,0.0249926589172927
curve,0.0005973333333333,0.0251052270138957
curve,0.0006026666666666,0.0252172958293304
curve,0.000608,0.0253288719767613
curve,0.0006133333333333,0.0254399619246398
curve,0.0006186666666666,0.0255505720010985
curve,0.000624,0.0256607083981769
curve,0.0006293333333333,0.0257703771758834
curve,0.0006346666666666,0.0258795842661033
curve,0.00064,0.0259883354763601
curve,0.0006453333333333,0.0260966364934344
curve,0.0006506666666666,0.0262044928868504
curve,0.000656,0.026311910112232
curve,0.0006613333333333,0.0264188935145382
curve,0.0006666666666666,0.0265254483311802
curve,0.000672,0.026631579695027
curve,0.0006773333333333,0.0267372926373035
curve,0.0006826666666666,0.0268425920903865
curve,0.000688,0.0269474828905023
curve,0.0006933333333333,0.0270519697803306
curve,0.0006986666666666,0.0271560574115181
curve,0.000704,0.0272597503471063
curve,0.0007093333333333,0.0273630530638766
curve,0.0007146666666666,0.0274659699546158
curve,0.00072,0.0275685053303063
curve,0.0007253333333333,0.0276706634222428
curve,0.0007306666666666,0.0277724483840797
curve,0.000736,0.027873864293811
curve,0.0007413333333333,0.0279749151556855
curve,0.0007466666666666,0.0280756049020608
curve,0.000752,0.0281759373951971
curve,0.0007573333333333,0.0282759164289946
curve,0.0007626666666666,0.028375545730675
curve,0.000768,0.0284748289624112
curve,0.0007733333333333,0.0285737697229052
curve,0.0007786666666666,0.0286723715489179
curve,0.000784,0.0287706379167513
curve,0.0007893333333333,0.0288685722436857
curve,0.0007946666666666,0.0289661778893729
curve,0.0008,0.0290634581571882
curve,0.0008053333333333,0.0291604162955409
curve,0.0008106666666666,0.0292570554991464
curve,0.000816,0.0293533789102606
curve,0.0008213333333333,0.0294493896198779
curve,0.0008266666666666,0.0295450906688946
curve,0.000832,0.0296404850492385
curve,0.0008373333333333,0.029735575704965
curve,0.0008426666666666,0.0298303655333236
curve,0.000848,0.0299248573857928
curve,0.0008533333333333,0.0300190540690857
curve,0.0008586666666666,0.0301129583461283
curve,0.000864,0.0302065729370096
curve,0.0008693333333333,0.0302999005199058
curve,0.0008746666666666,0.0303929437319789
curve,0.00088,0.0304857051702506
curve,0.0008853333333333,0.0305781873924527
curve,0.0008906666666666,0.030670392917854
curve,0.000896,0.0307623242280656
curve,0.0009013333333333,0.0308539837678237
curve,0.0009066666666666,0.0309453739457528
curve,0.000912,0.0310364971351077
curve,0.0009173333333333,0.0311273556744966
curve,0.0009226666666666,0.0312179518685849
curve,0.000928,0.0313082879887813
curve,0.0009333333333333,0.0313983662739052
curve,0.0009386666666666,0.0314881889308383
curve,0.000944,0.0315777581351582
curve,0.0009493333333333,0.0316670760317569
curve,0.0009546666666666,0.0317561447354434
curve,0.00096,0.0318449663315307
curve,0.0009653333333333,0.031933542876409
curve,0.0009706666666666,0.0320218763981039
curve,0.000976,0.0321099688968214
curve,0.0009813333333333,0.0321978223454788
curve,0.0009866666666666,0.0322854386902239
curve,0.000992,0.0323728198509397
curve,0.0009973333333333,0.0324599677217391
curve,0.0010026666666666,0.0325468841714455
curve,0.001008,0.032633571044064
curve,0.0010133333333333,0.0327200301592396
curve,0.0010186666666666,0.0328062633127059
curve,0.001024,0.0328922722767224
curve,0.0010293333333333,0.0329780588005018
curve,0.0010346666666666,0.033063624610628
curve,0.00104,0.0331489714114629
curve,0.0010453333333333,0.0332341008855456
curve,0.0010506666666666,0.033319014693981
curve,0.001056,0.0334037144768208
curve,0.0010613333333333,0.0334882018534342
curve,0.0010666666666666,0.0335724784228723
curve,0.001072,0.0336565457642224
curve,0.0010773333333333,0.0337404054369557
curve,0.0010826666666666,0.0338240589812665
curve,0.001088,0.0339075079184042
curve,0.0010933333333333,0.0339907537509982
curve,0.0010986666666666,0.0340737979633749
curve,0.001104,0.0341566420218688
curve,0.0011093333333333,0.0342392873751261
curve,0.0011146666666666,0.0343217354544022
curve,0.00112,0.0344039876738521
curve,0.0011253333333333,0.0344860454308157
curve,0.0011306666666666,0.0345679101060959
curve,0.001136,0.0346495830642317
curve,0.0011413333333333,0.0347310656537647
curve,0.0011466666666666,0.0348123592075009
curve,0.001152,0.0348934650427663
curve,0.0011573333333333,0.0349743844616572
curve,0.0011626666666666,0.0350551187512863
curve,0.001168,0.0351356691840222
curve,0.0011733333333333,0.0352160370177253
curve,0.0011786666666666,0.035296223495978
curve,0.001184,0.0353762298483108
curve,0.0011893333333333,0.0354560572904236
curve,0.0011946666666666,0.0355357070244025
curve,0.0012,0.0356151802389319
curve,0.0012053333333333,0.0356944781095035
curve,0.0012106666666666,0.0357736017986197
curve,0.001216,0.0358525524559941
curve,0.0012213333333333,0.0359313312187472
curve,0.0012266666666666,0.0360099392115991
curve,0.001232,0.0360883775470577
curve,0.0012373333333333,0.0361666473256038
curve,0.0012426666666666,0.0362447496358719
curve,0.001248,0.0363226855548284
curve,0.0012533333333333,0.0364004561479458
curve,0.0012586666666666,0.0364780624693736
curve,0.001264,0.0365555055621062
curve,0.0012693333333333,0.0366327864581474
curve,0.0012746666666666,0.0367099061786718
curve,0.00128,0.0367868657341833
curve,0.0012853333333333,0.0368636661246707
curve,0.0012906666666666,0.0369403083397598
curve,0.001296,0.0370167933588636
curve,0.0013013333333333,0.0370931221513291
curve,0.0013066666666666,0.0371692956765813
curve,0.001312,0.0372453148842652
curve,0.0013173333333333,0.0373211807143846
curve,0.0013226666666666,0.0373968940974384
curve,0.001328,0.0374724559545551
curve,0.0013333333333333,0.0375478671976237
curve,0.0013386666666666,0.0376231287294238
curve,0.001344,0.0376982414437515
curve,0.0013493333333333,0.0377732062255449
curve,0.0013546666666666,0.037848023951006
curve,0.00136,0.0379226954877212
curve,0.0013653333333333,0.0379972216947794
curve,0.0013706666666666,0.038071603422888
curve,0.001376,0.038145841514487
curve,0.0013813333333333,0.0382199368038609
curve,0.0013866666666666,0.0382938901172492
curve,0.001392,0.038367702272954
curve,0.0013973333333333,0.0384413740814469
curve,0.0014026666666666,0.0385149063454732
curve,0.001408,0.0385882998601546
curve,0.0014133333333333,0.0386615554130904
curve,0.0014186666666666,0.0387346737844567
