Type,X,Y
symmetry,-2.83772,-0.740911
symmetry,-1.93188,-0.172076
symmetry,-2.03755,-0.238435
symmetry,-2.00698,-0.219236
symmetry,-2.71237,-0.662195
symmetry,-1.25118,0.255381
symmetry,-3.79412,-1.3415
symmetry,-2.83748,-0.741384
symmetry,-1.93178,-0.17241
symmetry,-2.03739,-0.238755
symmetry,-2.00683,-0.219558
symmetry,-2.71213,-0.662633
symmetry,-1.25112,0.255185
symmetry,-3.79368,-1.34208
symmetry,-2.83725,-0.741857
symmetry,-1.93168,-0.172743
symmetry,-2.03723,-0.239075
symmetry,-2.00673,-0.21991
symmetry,-2.71192,-0.663091
symmetry,-1.25114,0.254946
symmetry,-3.79324,-1.34265
symmetry,-2.83702,-0.74233
symmetry,-1.93158,-0.173077
symmetry,-2.03707,-0.239395
symmetry,-2.00663,-0.220262
symmetry,-2.71172,-0.663549
symmetry,-1.25116,0.254708
symmetry,-3.79279,-1.34322
symmetry,-2.83679,-0.742803
symmetry,-1.93148,-0.173411
symmetry,-2.03691,-0.239715
symmetry,-2.00654,-0.220614
symmetry,-2.71151,-0.664008
symmetry,-1.25117,0.254469
symmetry,-3.79235,-1.3438
symmetry,-2.83656,-0.743276
symmetry,-1.93139,-0.173745
symmetry,-2.03674,-0.240035
symmetry,-2.00644,-0.220966
symmetry,-2.71127,-0.664445
symmetry,-1.25119,0.254231
symmetry,-3.7919,-1.34437
symmetry,-2.83633,-0.743749
symmetry,-1.93129,-0.174078
symmetry,-2.03658,-0.240355
symmetry,-2.00629,-0.221287
symmetry,-2.71107,-0.664903
symmetry,-1.25114,0.254035
symmetry,-3.79146,-1.34494
symmetry,-2.8361,-0.744221
symmetry,-1.93119,-0.174412
symmetry,-2.03642,-0.240675
symmetry,-2.00619,-0.221639
symmetry,-2.71086,-0.665361
symmetry,-1.25115,0.253796
symmetry,-3.79101,-1.34551
symmetry,-2.83587,-0.744694
symmetry,-1.93109,-0.174745
symmetry,-2.03626,-0.240995
symmetry,-2.00609,-0.221991
symmetry,-2.71066,-0.66582
symmetry,-1.25117,0.253558
symmetry,-3.79057,-1.34609
symmetry,-2.83564,-0.745167
symmetry,-1.93099,-0.175079
symmetry,-2.0361,-0.241315
symmetry,-2.00599,-0.222343
symmetry,-2.71045,-0.666278
symmetry,-1.25118,0.253319
symmetry,-3.79012,-1.34666
symmetry,-2.83541,-0.745639
symmetry,-1.93089,-0.175412
symmetry,-2.03594,-0.241635
symmetry,-2.00584,-0.222664
symmetry,-2.71022,-0.666715
symmetry,-1.25113,0.253123
symmetry,-3.78968,-1.34723
symmetry,-2.83518,-0.746112
symmetry,-1.93079,-0.175746
symmetry,-2.03577,-0.241954
symmetry,-2.00575,-0.223016
symmetry,-2.71001,-0.667173
symmetry,-1.25115,0.252885
symmetry,-3.78924,-1.3478
symmetry,-2.83495,-0.746584
symmetry,-1.93069,-0.176079
symmetry,-2.03561,-0.242274
symmetry,-2.00565,-0.223368
symmetry,-2.70981,-0.667631
symmetry,-1.25116,0.252646
symmetry,-3.78879,-1.34838
symmetry,-2.83472,-0.747057
symmetry,-1.9306,-0.176413
symmetry,-2.03545,-0.242594
symmetry,-2.00555,-0.22372
symmetry,-2.7096,-0.668089
symmetry,-1.25118,0.252408
symmetry,-3.78835,-1.34895
symmetry,-2.83449,-0.747529
symmetry,-1.9305,-0.176746
symmetry,-2.03529,-0.242913
symmetry,-2.00545,-0.224072
symmetry,-2.70936,-0.668525
symmetry,-1.25119,0.25217
symmetry,-3.78791,-1.34952
symmetry,-2.83425,-0.748002
symmetry,-1.9304,-0.17708
symmetry,-2.03513,-0.243233
symmetry,-2.0053,-0.224393
symmetry,-2.70916,-0.668983
symmetry,-1.25114,0.251973
symmetry,-3.78746,-1.3501
symmetry,-2.83402,-0.748474
symmetry,-1.9303,-0.177413
symmetry,-2.03497,-0.243552
symmetry,-2.0052,-0.224744
symmetry,-2.70895,-0.669441
symmetry,-1.25116,0.251735
symmetry,-3.78702,-1.35067
symmetry,-2.83379,-0.748946
symmetry,-1.9302,-0.177746
symmetry,-2.0348,-0.243872
symmetry,-2.0051,-0.225096
symmetry,-2.70874,-0.669899
symmetry,-1.25117,0.251497
symmetry,-3.78658,-1.35124
symmetry,-2.83356,-0.749418
symmetry,-1.9301,-0.17808
symmetry,-2.03464,-0.244191
symmetry,-2.005,-0.225448
symmetry,-2.70854,-0.670356
symmetry,-1.25119,0.251259
symmetry,-3.78614,-1.35182
symmetry,-2.83333,-0.74989
symmetry,-1.93,-0.178413
symmetry,-2.03448,-0.24451
symmetry,-2.00485,-0.225768
symmetry,-2.7083,-0.670793
symmetry,-1.25113,0.251062
symmetry,-3.7857,-1.35239
symmetry,-2.8331,-0.750362
symmetry,-1.9299,-0.178746
symmetry,-2.03432,-0.24483
symmetry,-2.00476,-0.22612
symmetry,-2.70809,-0.67125
symmetry,-1.25115,0.250824
symmetry,-3.78525,-1.35297
symmetry,-2.83286,-0.750834
symmetry,-1.9298,-0.179079
symmetry,-2.03416,-0.245149
symmetry,-2.00466,-0.226472
symmetry,-2.70789,-0.671708
symmetry,-1.25116,0.250586
symmetry,-3.78481,-1.35354
symmetry,-2.83263,-0.751306
symmetry,-1.9297,-0.179413
symmetry,-2.03399,-0.245468
symmetry,-2.00456,-0.226823
symmetry,-2.70768,-0.672165
symmetry,-1.25118,0.250347
symmetry,-3.78437,-1.35411
symmetry,-2.8324,-0.751778
symmetry,-1.9296,-0.179746
symmetry,-2.03383,-0.245787
symmetry,-2.00446,-0.227175
symmetry,-2.70744,-0.672601
symmetry,-1.25119,0.250109
symmetry,-3.78395,-1.3547
symmetry,-2.83217,-0.75225
symmetry,-1.9295,-0.180079
symmetry,-2.03367,-0.246106
symmetry,-2.00431,-0.227495
symmetry,-2.70724,-0.673058
symmetry,-1.25114,0.249913
symmetry,-3.7835,-1.35527
symmetry,-2.83194,-0.752722
symmetry,-1.9294,-0.180412
symmetry,-2.03351,-0.246425
symmetry,-2.00421,-0.227847
symmetry,-2.70703,-0.673516
symmetry,-1.25116,0.249675
symmetry,-3.78306,-1.35585
symmetry,-2.8317,-0.753193
symmetry,-1.9293,-0.180745
symmetry,-2.03334,-0.246744
symmetry,-2.00411,-0.228198
symmetry,-2.70682,-0.673973
symmetry,-1.25117,0.249437
symmetry,-3.78262,-1.35642
symmetry,-2.83147,-0.753665
symmetry,-1.9292,-0.181078
symmetry,-2.03318,-0.247063
symmetry,-2.00401,-0.22855
symmetry,-2.70662,-0.67443
symmetry,-1.25119,0.249198
symmetry,-3.78218,-1.35699
symmetry,-2.83124,-0.754136
symmetry,-1.9291,-0.181411
symmetry,-2.03302,-0.247382
symmetry,-2.00386,-0.22887
symmetry,-2.70638,-0.674866
