x,y
-4.294679886927281,-1.4487186072911367
-4.294579482451418,-1.4488802584957594
-4.294479077975554,-1.4490419097003824
-4.29437867349969,-1.4492035609050051
-4.294278269023826,-1.449365212109628
-4.2941778645479625,-1.4495268633142508
-4.294077460072098,-1.4496885145188738
-4.293977055596234,-1.4498501657234966
-4.29387665112037,-1.4500118169281193
-4.293776246644507,-1.4501734681327423
-4.293675842168643,-1.450335119337365
-4.293575437692779,-1.450496770541988
-4.293475033216915,-1.4506584217466107
-4.293374628741051,-1.4508200729512337
-4.293274224265187,-1.4509817241558565
-4.293173819789323,-1.4511433753604794
-4.29307341531346,-1.4513050265651022
-4.292973010837596,-1.4514666777697252
-4.2928726063617315,-1.451628328974348
-4.292772201885867,-1.4517899801789709
-4.292671797410004,-1.4519516313835936
-4.29257139293414,-1.4521132825882166
-4.292470988458276,-1.4522749337928393
-4.292370583982412,-1.4524365849974623
-4.2922701795065485,-1.452598236202085
-4.292169775030684,-1.452759887406708
-4.29206937055482,-1.4529215386113308
-4.291968966078957,-1.4530831898159537
-4.291868561603093,-1.4532448410205765
-4.291768157127229,-1.4534064922251995
-4.291667752651365,-1.4535681434298222
-4.2915673481755015,-1.4537297946344452
-4.291466943699637,-1.453891445839068
-4.291366539223773,-1.454053097043691
-4.291266134747909,-1.4542147482483136
-4.291165730272046,-1.4543763994529366
-4.291065325796182,-1.4545380506575594
-4.290964921320318,-1.4546997018621823
-4.290864516844454,-1.454861353066805
-4.29076411236859,-1.4550230042714278
-4.290663707892726,-1.4551846554760508
-4.290563303416862,-1.4553463066806736
-4.290462898940999,-1.4555079578852965
-4.290362494465135,-1.4556696090899193
-4.2902620899892705,-1.4558312602945422
-4.290161685513406,-1.455992911499165
-4.290061281037543,-1.456154562703788
-4.289960876561679,-1.4563162139084107
-4.289860472085815,-1.4564778651130337
-4.289760067609952,-1.4566395163176564
-4.2896596631340875,-1.4568011675222794
-4.289559258658223,-1.4569628187269021
-4.289458854182359,-1.4571244699315251
-4.289358449706496,-1.4572861211361479
-4.289258045230632,-1.4574477723407708
-4.289157640754768,-1.4576094235453936
-4.289057236278904,-1.4577710747500165
-4.28895683180304,-1.4579327259546393
-4.288856427327176,-1.4580943771592623
-4.288756022851312,-1.458256028363885
-4.288655618375449,-1.458417679568508
-4.288555213899585,-1.4585793307731307
-4.288454809423721,-1.4587409819777537
-4.288354404947857,-1.4589026331823765
-4.288254000471993,-1.4590642843869994
-4.288153595996129,-1.4592259355916222
-4.288053191520265,-1.459387586796245
-4.287952787044401,-1.4595492380008679
-4.287852382568538,-1.4597108892054906
-4.287751978092674,-1.4598725404101136
-4.2876515736168095,-1.4600341916147364
-4.287551169140945,-1.4601958428193593
-4.287450764665082,-1.460357494023982
-4.287350360189218,-1.460519145228605
-4.287249955713354,-1.4606807964332278
-4.287149551237491,-1.4608424476378508
-4.2870491467616265,-1.4610040988424735
-4.286948742285762,-1.4611657500470965
-4.286848337809898,-1.4613274012517192
-4.286747933334035,-1.4614890524563422
-4.286647528858171,-1.461650703660965
-4.286547124382307,-1.461812354865588
-4.286446719906443,-1.4619740060702107
-4.286346315430579,-1.4621356572748336
-4.286245910954715,-1.4622973084794564
-4.286145506478851,-1.4624589596840794
-4.286045102002988,-1.462620610888702
-4.285944697527124,-1.462782262093325
-4.28584429305126,-1.4629439132979478
-4.285743888575396,-1.4631055645025708
-4.285643484099532,-1.4632672157071935
-4.285543079623668,-1.4634288669118165
-4.285442675147804,-1.4635905181164393
-4.28534227067194,-1.463752169321062
-4.285241866196077,-1.463913820525685
-4.285141461720213,-1.4640754717303077
-4.2850410572443485,-1.4642371229349307
-4.284940652768485,-1.4643987741395534
-4.284840248292621,-1.4645604253441764
-4.284739843816757,-1.4647220765487992
-4.284639439340893,-1.4648837277534221
-4.28453903486503,-1.4650453789580449
-4.2844386303891655,-1.4652070301626678
-4.284338225913301,-1.4653686813672906
-4.284237821437437,-1.4655303325719136
