x,y
-4.636155509340349,-0.8989428603688059
-4.636052053355905,-0.8991094245021967
-4.635948597371461,-0.8992759886355874
-4.6358451413870165,-0.8994425527689783
-4.635741685402572,-0.8996091169023691
-4.635638229418129,-0.8997756810357599
-4.635534773433685,-0.8999422451691507
-4.635431317449241,-0.9001088093025416
-4.635327861464797,-0.9002753734359323
-4.635224405480352,-0.9004419375693231
-4.635120949495908,-0.9006085017027139
-4.635017493511464,-0.9007750658361048
-4.63491403752702,-0.9009416299694956
-4.634810581542577,-0.9011081941028863
-4.6347071255581325,-0.9012747582362771
-4.634603669573688,-0.901441322369668
-4.634500213589244,-0.9016078865030588
-4.6343967576048,-0.9017744506364496
-4.634293301620356,-0.9019410147698403
-4.634189845635912,-0.9021075789032311
-4.6340863896514675,-0.902274143036622
-4.633982933667024,-0.9024407071700128
-4.63387947768258,-0.9026072713034036
-4.633776021698136,-0.9027738354367943
-4.633672565713692,-0.9029403995701852
-4.6335691097292475,-0.903106963703576
-4.633465653744803,-0.9032735278369668
-4.633362197760359,-0.9034400919703576
-4.633258741775915,-0.9036066561037485
-4.633155285791471,-0.9037732202371392
-4.633051829807028,-0.90393978437053
-4.632948373822583,-0.9041063485039208
-4.632844917838139,-0.9042729126373117
-4.632741461853695,-0.9044394767707025
-4.632638005869251,-0.9046060409040932
-4.632534549884807,-0.904772605037484
-4.632431093900363,-0.9049391691708748
-4.632327637915918,-0.9051057333042657
-4.632224181931475,-0.9052722974376565
-4.632120725947031,-0.9054388615710472
-4.632017269962587,-0.905605425704438
-4.631913813978143,-0.9057719898378289
-4.6318103579936984,-0.9059385539712197
-4.631706902009254,-0.9061051181046105
-4.63160344602481,-0.9062716822380013
-4.631499990040366,-0.9064382463713921
-4.631396534055923,-0.9066048105047829
-4.6312930780714785,-0.9067713746381737
-4.631189622087034,-0.9069379387715645
-4.63108616610259,-0.9071045029049554
-4.630982710118146,-0.9072710670383461
-4.630879254133702,-0.9074376311717369
-4.630775798149258,-0.9076041953051277
-4.6306723421648135,-0.9077707594385185
-4.63056888618037,-0.9079373235719094
-4.630465430195926,-0.9081038877053002
-4.630361974211482,-0.9082704518386909
-4.630258518227038,-0.9084370159720817
-4.6301550622425935,-0.9086035801054726
-4.630051606258149,-0.9087701442388634
-4.629948150273705,-0.9089367083722542
-4.629844694289261,-0.9091032725056449
-4.629741238304817,-0.9092698366390358
-4.629637782320374,-0.9094364007724266
-4.629534326335929,-0.9096029649058174
-4.629430870351485,-0.9097695290392082
-4.629327414367041,-0.909936093172599
-4.629223958382597,-0.9101026573059898
-4.629120502398153,-0.9102692214393806
-4.629017046413709,-0.9104357855727714
-4.628913590429264,-0.9106023497061623
-4.628810134444821,-0.910768913839553
-4.628706678460377,-0.9109354779729438
-4.628603222475933,-0.9111020421063346
-4.628499766491489,-0.9112686062397254
-4.6283963105070445,-0.9114351703731163
-4.6282928545226,-0.911601734506507
-4.628189398538156,-0.9117682986398978
-4.628085942553712,-0.9119348627732886
-4.627982486569269,-0.9121014269066795
-4.6278790305848245,-0.9122679910400703
-4.62777557460038,-0.9124345551734611
-4.627672118615936,-0.9126011193068518
-4.627568662631492,-0.9127676834402427
-4.627465206647048,-0.9129342475736335
-4.627361750662604,-0.9131008117070243
-4.6272582946781595,-0.9132673758404151
-4.627154838693715,-0.913433939973806
-4.627051382709272,-0.9136005041071967
-4.626947926724828,-0.9137670682405875
-4.626844470740384,-0.9139336323739783
-4.62674101475594,-0.9141001965073691
-4.626637558771495,-0.91426676064076
-4.626534102787051,-0.9144333247741507
-4.626430646802607,-0.9145998889075415
-4.626327190818163,-0.9147664530409323
-4.62622373483372,-0.9149330171743232
-4.6261202788492755,-0.915099581307714
-4.626016822864831,-0.9152661454411047
-4.625913366880387,-0.9154327095744955
-4.625809910895943,-0.9155992737078864
-4.625706454911499,-0.9157658378412772
-4.625602998927055,-0.915932401974668
-4.6254995429426105,-0.9160989661080587
-4.625396086958167,-0.9162655302414496
-4.625292630973723,-0.9164320943748404
-4.625189174989279,-0.9165986585082312
-4.625085719004835,-0.916765222641622
-4.6249822630203905,-0.9169317867750127
-4.624878807035946,-0.9170983509084036
-4.624775351051502,-0.9172649150417944
-4.624671895067058,-0.9174314791751852
-4.624568439082615,-0.917598043308576
-4.624464983098171,-0.9177646074419669
-4.624361527113726,-0.9179311715753576
-4.624258071129282,-0.9180977357087484
-4.624154615144838,-0.9182642998421392
-4.624051159160394,-0.9184308639755301
-4.62394770317595,-0.9185974281089209
-4.6238442471915056,-0.9187639922423116
-4.623740791207061,-0.9189305563757024
-4.623637335222618,-0.9190971205090933
-4.623533879238174,-0.9192636846424841
-4.62343042325373,-0.9194302487758749
-4.623326967269286,-0.9195968129092656
-4.623223511284841,-0.9197633770426564
-4.623120055300397,-0.9199299411760473
-4.623016599315953,-0.9200965053094381
-4.622913143331509,-0.9202630694428289
-4.622809687347066,-0.9204296335762197
-4.6227062313626215,-0.9205961977096105
-4.622602775378177,-0.9207627618430013
-4.622499319393733,-0.9209293259763921
-4.622395863409289,-0.9210958901097829
-4.622292407424845,-0.9212624542431738
-4.622188951440401,-0.9214290183765645
-4.6220854954559565,-0.9215955825099553
-4.621982039471513,-0.9217621466433461
-4.621878583487069,-0.921928710776737
-4.621775127502625,-0.9220952749101278
-4.621671671518181,-0.9222618390435185
-4.6215682155337365,-0.9224284031769093
-4.621464759549292,-0.9225949673103002
-4.621361303564848,-0.922761531443691
-4.621257847580404,-0.9229280955770818
-4.62115439159596,-0.9230946597104726
-4.621050935611517,-0.9232612238438633
-4.620947479627072,-0.9234277879772542
-4.620844023642628,-0.923594352110645
-4.620740567658184,-0.9237609162440358
-4.62063711167374,-0.9239274803774266
-4.620533655689296,-0.9240940445108174
-4.620430199704852,-0.9242606086442082
-4.620326743720407,-0.924427172777599
-4.620223287735964,-0.9245937369109898
-4.62011983175152,-0.9247603010443807
